Title,Year,Month,Day,Weekday,Gross,Days_Since_Release
The Lord of the Rings: The Fellowship of the Ring,2002,2,7,5,374000,51
The Lord of the Rings: The Fellowship of the Ring,2002,2,8,6,854000,52
The Lord of the Rings: The Fellowship of the Ring,2002,2,9,7,1788000,53
The Lord of the Rings: The Fellowship of the Ring,2002,2,10,1,975000,54
The Lord of the Rings: The Fellowship of the Ring,2002,2,11,2,295000,55
The Lord of the Rings: The Fellowship of the Ring,2002,2,12,3,372000,56
The Lord of the Rings: The Fellowship of the Ring,2002,2,13,4,364000,57
The Lord of the Rings: The Fellowship of the Ring,2002,2,14,5,638000,58
The Lord of the Rings: The Fellowship of the Ring,2002,2,15,6,1138000,59
The Lord of the Rings: The Fellowship of the Ring,2002,2,16,7,2157000,60
The Lord of the Rings: The Fellowship of the Ring,2002,2,17,1,1811000,61
The Lord of the Rings: The Fellowship of the Ring,2002,2,18,2,1008000,62
The Lord of the Rings: The Fellowship of the Ring,2002,2,19,3,521000,63
The Lord of the Rings: The Fellowship of the Ring,2002,2,20,4,425000,64
The Lord of the Rings: The Fellowship of the Ring,2002,2,21,5,385000,65
The Lord of the Rings: The Fellowship of the Ring,2002,2,22,6,1072776,66
The Lord of the Rings: The Fellowship of the Ring,2002,2,23,7,1694000,67
The Lord of the Rings: The Fellowship of the Ring,2002,2,24,1,970000,68
The Lord of the Rings: The Fellowship of the Ring,2002,2,25,2,302000,69
The Lord of the Rings: The Fellowship of the Ring,2002,2,26,3,354000,70
The Lord of the Rings: The Fellowship of the Ring,2002,2,27,4,309000,71
The Lord of the Rings: The Fellowship of the Ring,2002,2,28,5,280000,72
The Lord of the Rings: The Fellowship of the Ring,2002,3,1,6,733000,73
The Lord of the Rings: The Fellowship of the Ring,2002,3,2,7,1566000,74
The Lord of the Rings: The Fellowship of the Ring,2002,3,3,1,1020000,75
The Lord of the Rings: The Fellowship of the Ring,2002,3,4,2,273000,76
The Lord of the Rings: The Fellowship of the Ring,2002,3,5,3,304000,77
The Lord of the Rings: The Fellowship of the Ring,2002,3,6,4,278000,78
The Lord of the Rings: The Fellowship of the Ring,2002,3,7,5,222000,79
The Lord of the Rings: The Fellowship of the Ring,2002,3,8,6,615000,80
The Lord of the Rings: The Fellowship of the Ring,2002,3,9,7,1260000,81
The Lord of the Rings: The Fellowship of the Ring,2002,3,10,1,807000,82
The Lord of the Rings: The Fellowship of the Ring,2002,3,11,2,266000,83
The Lord of the Rings: The Fellowship of the Ring,2002,3,12,3,327000,84
The Lord of the Rings: The Fellowship of the Ring,2002,3,13,4,280000,85
The Lord of the Rings: The Fellowship of the Ring,2002,3,14,5,248000,86
The Lord of the Rings: The Fellowship of the Ring,2002,3,15,6,911000,87
The Lord of the Rings: The Fellowship of the Ring,2002,3,16,7,964000,88
The Lord of the Rings: The Fellowship of the Ring,2002,3,17,1,620000,89
The Lord of the Rings: The Fellowship of the Ring,2002,3,18,2,208000,90
The Lord of the Rings: The Fellowship of the Ring,2002,3,19,3,239000,91
The Lord of the Rings: The Fellowship of the Ring,2002,3,20,4,213000,92
The Lord of the Rings: The Fellowship of the Ring,2002,3,21,5,208000,93
The Lord of the Rings: The Fellowship of the Ring,2002,3,22,6,598000,94
The Lord of the Rings: The Fellowship of the Ring,2002,3,23,7,1157000,95
The Lord of the Rings: The Fellowship of the Ring,2002,3,24,1,609000,96
The Lord of the Rings: The Fellowship of the Ring,2002,3,25,2,377000,97
The Lord of the Rings: The Fellowship of the Ring,2002,3,26,3,387000,98
The Lord of the Rings: The Fellowship of the Ring,2002,3,27,4,353000,99
The Lord of the Rings: The Fellowship of the Ring,2002,3,28,5,278000,100
The Lord of the Rings: The Fellowship of the Ring,2002,3,29,6,917000,101
The Lord of the Rings: The Fellowship of the Ring,2002,3,30,7,903000,102
The Lord of the Rings: The Fellowship of the Ring,2002,3,31,1,562000,103
The Lord of the Rings: The Fellowship of the Ring,2002,4,1,2,372000,104
The Lord of the Rings: The Fellowship of the Ring,2002,4,2,3,296000,105
The Lord of the Rings: The Fellowship of the Ring,2002,4,3,4,290000,106
The Lord of the Rings: The Fellowship of the Ring,2002,4,4,5,229000,107
The Lord of the Rings: The Fellowship of the Ring,2002,4,5,6,477000,108
The Lord of the Rings: The Fellowship of the Ring,2002,4,6,7,795000,109
The Lord of the Rings: The Fellowship of the Ring,2002,4,7,1,438000,110
The Lord of the Rings: The Fellowship of the Ring,2002,4,8,2,135000,111
The Lord of the Rings: The Fellowship of the Ring,2002,4,9,3,158000,112
The Lord of the Rings: The Fellowship of the Ring,2002,4,10,4,134000,113
The Lord of the Rings: The Fellowship of the Ring,2002,4,11,5,119000,114
The Lord of the Rings: The Fellowship of the Ring,2002,4,12,6,297000,115
The Lord of the Rings: The Fellowship of the Ring,2002,4,13,7,605000,116
The Lord of the Rings: The Fellowship of the Ring,2002,4,14,1,317000,117
The Lord of the Rings: The Fellowship of the Ring,2002,4,15,2,114000,118
The Lord of the Rings: The Fellowship of the Ring,2002,4,16,3,127000,119
The Lord of the Rings: The Fellowship of the Ring,2002,4,17,4,122000,120
The Lord of the Rings: The Fellowship of the Ring,2002,4,18,5,102000,121
The Lord of the Rings: The Fellowship of the Ring,2002,4,19,6,183000,122
The Lord of the Rings: The Fellowship of the Ring,2002,4,20,7,374000,123
The Lord of the Rings: The Fellowship of the Ring,2002,4,21,1,215000,124
The Lord of the Rings: The Fellowship of the Ring,2002,4,22,2,83000,125
The Lord of the Rings: The Fellowship of the Ring,2002,4,23,3,81000,126
The Lord of the Rings: The Fellowship of the Ring,2002,4,24,4,81000,127
The Lord of the Rings: The Fellowship of the Ring,2002,4,25,5,75000,128
The Lord of the Rings: The Fellowship of the Ring,2002,4,26,6,203000,129
The Lord of the Rings: The Fellowship of the Ring,2002,4,27,7,359000,130
The Lord of the Rings: The Fellowship of the Ring,2002,4,28,1,236000,131
The Lord of the Rings: The Fellowship of the Ring,2002,4,29,2,63000,132
The Lord of the Rings: The Fellowship of the Ring,2002,4,30,3,68000,133
The Lord of the Rings: The Fellowship of the Ring,2002,5,1,4,65000,134
The Lord of the Rings: The Fellowship of the Ring,2011,6,14,3,768580,3465
The Mummy Returns,2001,5,4,6,24134667,1
The Mummy Returns,2001,5,5,7,28594667,2
The Mummy Returns,2001,5,6,1,17838000,3
The Mummy Returns,2001,5,7,2,4931450,4
The Mummy Returns,2001,5,8,3,4489320,5
The Mummy Returns,2001,5,9,4,3537040,6
The Mummy Returns,2001,5,10,5,3196940,7
The Mummy Returns,2001,5,11,6,9750000,8
The Mummy Returns,2001,5,12,7,14350000,9
The Mummy Returns,2001,5,13,1,9463000,10
The Mummy Returns,2001,5,14,2,2148125,11
The Mummy Returns,2001,5,15,3,2216795,12
The Mummy Returns,2001,5,16,4,1824350,13
The Mummy Returns,2001,5,17,5,1790250,14
The Mummy Returns,2001,5,18,6,5804000,15
The Mummy Returns,2001,5,19,7,8815500,16
The Mummy Returns,2001,5,20,1,5678540,17
The Mummy Returns,2001,5,21,2,1587920,18
The Mummy Returns,2001,5,22,3,1276225,19
The Mummy Returns,2001,5,23,4,1105450,20
The Mummy Returns,2001,5,24,5,1226555,21
The Mummy Returns,2001,5,25,6,3669500,22
The Mummy Returns,2001,5,26,7,5736500,23
The Mummy Returns,2001,5,27,1,5383000,24
The Mummy Returns,2001,5,28,2,3908225,25
The Mummy Returns,2001,5,29,3,1012605,26
The Mummy Returns,2001,5,30,4,851795,27
The Mummy Returns,2001,5,31,5,872050,28
The Mummy Returns,2001,6,1,6,1994000,29
The Mummy Returns,2001,6,2,7,3437500,30
The Mummy Returns,2001,6,3,1,2179000,31
The Mummy Returns,2001,6,4,2,689525,32
The Mummy Returns,2001,6,5,3,736920,33
The Mummy Returns,2001,6,6,4,640800,34
The Mummy Returns,2001,6,7,5,801000,35
The Mummy Returns,2001,6,8,6,1063000,36
The Mummy Returns,2001,6,9,7,1723000,37
The Mummy Returns,2001,6,10,1,1347000,38
The Mummy Returns,2001,6,11,2,533400,39
The Mummy Returns,2001,6,12,3,520695,40
The Mummy Returns,2001,6,13,4,470025,41
The Mummy Returns,2001,6,14,5,508010,42
The Mummy Returns,2001,6,15,6,663500,43
The Mummy Returns,2001,6,16,7,1013000,44
The Mummy Returns,2001,6,17,1,871000,45
The Mummy Returns,2001,6,18,2,284320,46
The Mummy Returns,2001,6,19,3,292995,47
The Mummy Returns,2001,6,20,4,285025,48
The Mummy Returns,2001,6,21,5,293555,49
The Mummy Returns,2001,6,24,1,447000,52
The Mummy Returns,2001,6,25,2,167685,53
The Mummy Returns,2001,6,26,3,179125,54
The Mummy Returns,2001,6,27,4,168025,55
The Mummy Returns,2001,6,28,5,184225,56
Pearl Harbor,2001,5,25,6,18330000,1
Pearl Harbor,2001,5,26,7,20451000,2
Pearl Harbor,2001,5,27,1,19750000,3
Pearl Harbor,2001,5,28,2,16098742,4
Pearl Harbor,2001,5,29,3,5466452,5
Pearl Harbor,2001,5,30,4,4435868,6
Pearl Harbor,2001,5,31,5,4215189,7
Pearl Harbor,2001,6,1,6,8639000,8
Pearl Harbor,2001,6,2,7,12886500,9
Pearl Harbor,2001,6,3,1,7975000,10
Pearl Harbor,2001,6,4,2,2731014,11
Pearl Harbor,2001,6,5,3,2904046,12
Pearl Harbor,2001,6,6,4,2430336,13
Pearl Harbor,2001,6,7,5,2347246,14
Pearl Harbor,2001,6,8,6,4376000,15
Pearl Harbor,2001,6,9,7,6390000,16
Pearl Harbor,2001,6,10,1,3998000,17
Pearl Harbor,2001,6,11,2,1700223,18
Pearl Harbor,2001,6,12,3,1735540,19
Pearl Harbor,2001,6,13,4,1480375,20
Pearl Harbor,2001,6,14,5,1595734,21
Pearl Harbor,2001,6,15,6,2674500,22
Pearl Harbor,2001,6,16,7,4085500,23
Pearl Harbor,2001,6,17,1,3054000,24
Pearl Harbor,2001,6,18,2,1129355,25
Pearl Harbor,2001,6,19,3,1210998,26
Pearl Harbor,2001,6,20,4,1131916,27
Pearl Harbor,2001,6,21,5,1237061,28
Pearl Harbor,2001,6,22,6,2029000,29
Pearl Harbor,2001,6,23,7,2913000,30
Pearl Harbor,2001,6,24,1,1841000,31
Pearl Harbor,2001,6,25,2,770481,32
Pearl Harbor,2001,6,26,3,821468,33
Pearl Harbor,2001,6,27,4,772847,34
Pearl Harbor,2001,6,28,5,757144,35
Pearl Harbor,2001,6,29,6,1244500,36
Pearl Harbor,2001,6,30,7,1961000,37
Pearl Harbor,2001,7,1,1,1455000,38
Pearl Harbor,2001,7,2,2,711301,39
Pearl Harbor,2001,7,3,3,1040859,40
Pearl Harbor,2001,7,4,4,1204281,41
Pearl Harbor,2001,7,5,5,568691,42
Pearl Harbor,2001,7,8,1,963000,45
Pearl Harbor,2001,7,9,2,379982,46
Pearl Harbor,2001,7,10,3,422692,47
Pearl Harbor,2001,7,11,4,378420,48
Pearl Harbor,2001,7,12,5,363134,49
Pearl Harbor,2001,7,15,1,531000,52
Pearl Harbor,2001,7,16,2,250772,53
Pearl Harbor,2001,7,17,3,301278,54
Pearl Harbor,2001,7,18,4,215912,55
Pearl Harbor,2001,7,19,5,209088,56
Pearl Harbor,2001,7,23,2,154594,60
Pearl Harbor,2001,7,24,3,179863,61
Pearl Harbor,2001,7,25,4,170776,62
Pearl Harbor,2001,7,26,5,163639,63
Pearl Harbor,2001,7,29,1,214000,66
Pearl Harbor,2001,7,30,2,110726,67
Pearl Harbor,2001,7,31,3,128045,68
Pearl Harbor,2001,8,1,4,118112,69
Pearl Harbor,2001,8,2,5,127865,70
Pearl Harbor,2001,8,5,1,112000,73
Pearl Harbor,2001,8,6,2,61911,74
Pearl Harbor,2001,8,7,3,65806,75
Pearl Harbor,2001,8,8,4,61426,76
Pearl Harbor,2001,9,3,2,297350,102
Pearl Harbor,2001,9,4,3,69677,103
Pearl Harbor,2001,9,5,4,50784,104
Jurassic Park 3,2001,7,18,4,19024360,1
Jurassic Park 3,2001,7,19,5,11589750,2
Jurassic Park 3,2001,7,20,6,16212500,3
Jurassic Park 3,2001,7,21,7,20539000,4
Jurassic Park 3,2001,7,22,1,14780000,5
Jurassic Park 3,2001,7,23,2,5872140,6
Jurassic Park 3,2001,7,24,3,5717610,7
Jurassic Park 3,2001,7,25,4,4773260,8
Jurassic Park 3,2001,7,26,5,4532880,9
Jurassic Park 3,2001,7,27,6,6648000,10
Jurassic Park 3,2001,7,28,7,8709500,11
Jurassic Park 3,2001,7,29,1,6723000,12
Jurassic Park 3,2001,7,30,2,2613640,13
Jurassic Park 3,2001,7,31,3,2701225,14
Jurassic Park 3,2001,8,1,4,2320115,15
Jurassic Park 3,2001,8,2,5,2286935,16
Jurassic Park 3,2001,8,3,6,3504500,17
Jurassic Park 3,2001,8,4,7,4926500,18
Jurassic Park 3,2001,8,5,1,3618000,19
Jurassic Park 3,2001,8,6,2,1523280,20
Jurassic Park 3,2001,8,7,3,1575210,21
Jurassic Park 3,2001,8,8,4,1403555,22
Jurassic Park 3,2001,8,9,5,1350180,23
Jurassic Park 3,2001,8,10,6,2056000,24
Jurassic Park 3,2001,8,11,7,2902000,25
Jurassic Park 3,2001,8,12,1,2286000,26
Jurassic Park 3,2001,8,13,2,920750,27
Jurassic Park 3,2001,8,14,3,951255,28
Jurassic Park 3,2001,8,15,4,809625,29
Jurassic Park 3,2001,8,16,5,809125,30
Jurassic Park 3,2001,8,17,6,1170000,31
Jurassic Park 3,2001,8,18,7,1911500,32
Jurassic Park 3,2001,8,19,1,1333000,33
Jurassic Park 3,2001,8,20,2,503225,34
Jurassic Park 3,2001,8,21,3,528360,35
Jurassic Park 3,2001,8,22,4,452875,36
Jurassic Park 3,2001,8,23,5,441325,37
Jurassic Park 3,2001,8,26,1,725000,40
Jurassic Park 3,2001,8,27,2,231570,41
Jurassic Park 3,2001,8,29,4,193445,43
Jurassic Park 3,2001,8,30,5,186750,44
Jurassic Park 3,2001,9,3,2,548640,48
Jurassic Park 3,2001,9,4,3,102870,49
Jurassic Park 3,2001,9,5,4,80025,50
Planet of the Apes,2001,7,27,6,25061500,1
Planet of the Apes,2001,7,28,7,24989000,2
Planet of the Apes,2001,7,29,1,19552000,3
Planet of the Apes,2001,7,30,2,8219306,4
Planet of the Apes,2001,7,31,3,7503773,5
Planet of the Apes,2001,8,1,4,6217554,6
Planet of the Apes,2001,8,2,5,5731684,7
Planet of the Apes,2001,8,3,6,8357500,8
Planet of the Apes,2001,8,4,7,10837500,9
Planet of the Apes,2001,8,5,1,8e+06,10
Planet of the Apes,2001,8,6,2,3223623,11
Planet of the Apes,2001,8,7,3,3175951,12
Planet of the Apes,2001,8,8,4,2732250,13
Planet of the Apes,2001,8,9,5,2541686,14
Planet of the Apes,2001,8,10,6,3836000,15
Planet of the Apes,2001,8,11,7,5185000,16
Planet of the Apes,2001,8,12,1,3901000,17
Planet of the Apes,2001,8,13,2,1415096,18
Planet of the Apes,2001,8,14,3,1462845,19
Planet of the Apes,2001,8,15,4,1241998,20
Planet of the Apes,2001,8,16,5,1258132,21
Planet of the Apes,2001,8,17,6,1880000,22
Planet of the Apes,2001,8,18,7,2944000,23
Planet of the Apes,2001,8,19,1,2258132,24
Planet of the Apes,2001,8,20,2,786078,25
Planet of the Apes,2001,8,21,3,857753,26
Planet of the Apes,2001,8,22,4,704293,27
Planet of the Apes,2001,8,23,5,669838,28
Planet of the Apes,2001,8,24,6,961500,29
Planet of the Apes,2001,8,25,7,1492000,30
Planet of the Apes,2001,8,26,1,1025000,31
Planet of the Apes,2001,8,27,2,350909,32
Planet of the Apes,2001,8,28,3,399507,33
Planet of the Apes,2001,8,29,4,326333,34
Planet of the Apes,2001,8,30,5,304757,35
Planet of the Apes,2001,9,3,2,911244,39
Planet of the Apes,2001,9,4,3,207311,40
Planet of the Apes,2001,9,5,4,165256,41
Planet of the Apes,2001,9,6,5,164136,42
Hannibal,2001,2,9,6,18959000,1
Hannibal,2001,2,10,7,23555000,2
Hannibal,2001,2,11,1,14732000,3
Hannibal,2001,2,12,2,4171700,4
Hannibal,2001,2,13,3,3557458,5
Hannibal,2001,2,14,4,5097007,6
Hannibal,2001,2,15,5,3045216,7
Hannibal,2001,2,16,6,9e+06,8
Hannibal,2001,2,17,7,1.4e+07,9
Hannibal,2001,2,18,1,7e+06,10
Hannibal,2001,2,19,2,3793558,11
Hannibal,2001,2,20,3,2133209,12
Hannibal,2001,2,21,4,1631902,13
Hannibal,2001,2,22,5,1604739,14
Hannibal,2001,2,23,6,4424000,15
Hannibal,2001,2,24,7,7280000,16
Hannibal,2001,2,25,1,3874000,17
Hannibal,2001,2,26,2,1106651,18
Hannibal,2001,2,27,3,1176978,19
Hannibal,2001,2,28,4,928911,20
Hannibal,2001,3,1,5,1007250,21
Hannibal,2001,3,2,6,2812000,22
Hannibal,2001,3,3,7,4655000,23
Hannibal,2001,3,4,1,2445000,24
Hannibal,2001,3,5,2,726095,25
Hannibal,2001,3,6,3,808212,26
Hannibal,2001,3,7,4,667611,27
Hannibal,2001,3,8,5,630057,28
Hannibal,2001,3,9,6,1670000,29
Hannibal,2001,3,10,7,2715000,30
Hannibal,2001,3,11,1,1513000,31
Hannibal,2001,3,12,2,505113,32
Hannibal,2001,3,13,3,565209,33
Hannibal,2001,3,14,4,477165,34
Hannibal,2001,3,15,5,500209,35
Hannibal,2001,3,16,6,963000,36
Hannibal,2001,3,17,7,1659000,37
Hannibal,2001,3,18,1,851000,38
Hannibal,2001,3,19,2,284712,39
Hannibal,2001,3,20,3,304075,40
Hannibal,2001,3,21,4,270224,41
Hannibal,2001,3,22,5,266255,42
Hannibal,2001,3,25,1,452000,45
Hannibal,2001,3,26,2,172209,46
Hannibal,2001,3,27,3,197902,47
Hannibal,2001,3,28,4,173944,48
Hannibal,2001,3,29,5,179011,49
Hannibal,2001,3,30,6,362000,50
Hannibal,2001,4,2,2,83887,53
Hannibal,2001,4,3,3,105788,54
Hannibal,2001,4,4,4,94266,55
Hannibal,2001,4,5,5,93000,56
Hannibal,2001,4,8,1,105000,59
Hannibal,2001,5,28,2,23557,109
Spider-Man,2002,5,3,6,39406872,1
Spider-Man,2002,5,4,7,43622264,2
Spider-Man,2002,5,5,1,31814980,3
Spider-Man,2002,5,6,2,11034785,4
Spider-Man,2002,5,7,3,9961854,5
Spider-Man,2002,5,8,4,8315369,6
Spider-Man,2002,5,9,5,7466380,7
Spider-Man,2002,5,10,6,19906574,8
Spider-Man,2002,5,11,7,30505929,9
Spider-Man,2002,5,12,1,21005024,10
Spider-Man,2002,5,13,2,5211249,11
Spider-Man,2002,5,14,3,4527566,12
Spider-Man,2002,5,15,4,4243044,13
Spider-Man,2002,5,16,5,3514866,14
Spider-Man,2002,5,17,6,11837552,15
Spider-Man,2002,5,18,7,20012686,16
Spider-Man,2002,5,19,1,13186674,17
Spider-Man,2002,5,20,2,4308824,18
Spider-Man,2002,5,21,3,2783820,19
Spider-Man,2002,5,22,4,2475876,20
Spider-Man,2002,5,23,5,2684460,21
Spider-Man,2002,5,24,6,7247120,22
Spider-Man,2002,5,25,7,11308049,23
Spider-Man,2002,5,26,1,9952935,24
Spider-Man,2002,5,27,2,7306740,25
Spider-Man,2002,5,28,3,2008333,26
Spider-Man,2002,5,29,4,1851732,27
Spider-Man,2002,5,30,5,2004576,28
Spider-Man,2002,5,31,6,3715569,29
Spider-Man,2002,6,1,7,6426604,30
Spider-Man,2002,6,2,1,4175238,31
Spider-Man,2002,6,3,2,1507141,32
Spider-Man,2002,6,4,3,1652755,33
Spider-Man,2002,6,5,4,1521914,34
Spider-Man,2002,6,6,5,1611767,35
Spider-Man,2002,6,7,6,2974654,36
Spider-Man,2002,6,8,7,4219722,37
Spider-Man,2002,6,9,1,3116686,38
Spider-Man,2002,6,10,2,1078005,39
Spider-Man,2002,6,11,3,1197927,40
Spider-Man,2002,6,12,4,1126116,41
Spider-Man,2002,6,13,5,1191454,42
Spider-Man,2002,6,14,6,2124686,43
Spider-Man,2002,6,15,7,3011494,44
Spider-Man,2002,6,16,1,2379804,45
Spider-Man,2002,6,17,2,824298,46
Spider-Man,2002,6,18,3,876504,47
Spider-Man,2002,6,19,4,795964,48
Spider-Man,2002,6,20,5,791946,49
Spider-Man,2002,6,21,6,1306471,50
Spider-Man,2002,6,22,7,1877779,51
Spider-Man,2002,6,23,1,1371682,52
Spider-Man,2002,6,24,2,553261,53
Spider-Man,2002,6,25,3,603413,54
Spider-Man,2002,6,26,4,596493,55
Spider-Man,2002,6,27,5,608777,56
Spider-Man,2002,6,28,6,902973,57
Spider-Man,2002,6,29,7,1252116,58
Spider-Man,2002,6,30,1,975125,59
Spider-Man,2002,7,1,2,496038,60
Spider-Man,2002,7,2,3,503822,61
Spider-Man,2002,7,3,4,488448,62
Spider-Man,2002,7,4,5,490942,63
Spider-Man,2002,7,5,6,778968,64
Spider-Man,2002,7,6,7,852964,65
Spider-Man,2002,7,7,1,572704,66
Spider-Man,2002,7,8,2,245700,67
Spider-Man,2002,7,9,3,276541,68
Spider-Man,2002,7,10,4,259006,69
Spider-Man,2002,7,11,5,261842,70
Spider-Man,2002,7,12,6,256418,71
Spider-Man,2002,7,13,7,386273,72
Spider-Man,2002,7,14,1,247681,73
Spider-Man,2002,7,19,6,120174,78
Spider-Man,2002,7,20,7,171913,79
Spider-Man,2002,7,21,1,111099,80
Spider-Man,2002,8,2,6,70205,92
Spider-Man,2002,8,3,7,95704,93
Spider-Man,2002,8,4,1,68805,94
Spider-Man,2002,8,9,6,24038,99
Spider-Man,2002,8,10,7,36695,100
Spider-Man,2002,8,11,1,23650,101
Spider-Man,2002,8,16,6,25530,106
Spider-Man,2002,8,17,7,24832,107
Spider-Man,2002,8,18,1,17028,108
Star Wars Ep. II: Attack of the Clones,2002,5,16,5,30141417,1
Star Wars Ep. II: Attack of the Clones,2002,5,17,6,24404757,2
Star Wars Ep. II: Attack of the Clones,2002,5,18,7,31253618,3
Star Wars Ep. II: Attack of the Clones,2002,5,19,1,24369439,4
Star Wars Ep. II: Attack of the Clones,2002,5,20,2,10660341,5
Star Wars Ep. II: Attack of the Clones,2002,5,21,3,7502796,6
Star Wars Ep. II: Attack of the Clones,2002,5,22,4,6536835,7
Star Wars Ep. II: Attack of the Clones,2002,5,23,5,6436564,8
Star Wars Ep. II: Attack of the Clones,2002,5,24,6,12787965,9
Star Wars Ep. II: Attack of the Clones,2002,5,25,7,18560664,10
Star Wars Ep. II: Attack of the Clones,2002,5,26,1,16531903,11
Star Wars Ep. II: Attack of the Clones,2002,5,27,2,12123417,12
Star Wars Ep. II: Attack of the Clones,2002,5,28,3,3543646,13
Star Wars Ep. II: Attack of the Clones,2002,5,29,4,3196283,14
Star Wars Ep. II: Attack of the Clones,2002,5,30,5,3272248,15
Star Wars Ep. II: Attack of the Clones,2002,5,31,6,5363111,16
Star Wars Ep. II: Attack of the Clones,2002,6,1,7,9151511,17
Star Wars Ep. II: Attack of the Clones,2002,6,2,1,6488254,18
Star Wars Ep. II: Attack of the Clones,2002,6,3,2,2215127,19
Star Wars Ep. II: Attack of the Clones,2002,6,4,3,2278712,20
Star Wars Ep. II: Attack of the Clones,2002,6,5,4,2104451,21
Star Wars Ep. II: Attack of the Clones,2002,6,6,5,2171580,22
Star Wars Ep. II: Attack of the Clones,2002,6,7,6,3909079,23
Star Wars Ep. II: Attack of the Clones,2002,6,8,7,5703860,24
Star Wars Ep. II: Attack of the Clones,2002,6,9,1,4398774,25
Star Wars Ep. II: Attack of the Clones,2002,6,10,2,1483308,26
Star Wars Ep. II: Attack of the Clones,2002,6,11,3,1654676,27
Star Wars Ep. II: Attack of the Clones,2002,6,12,4,1495286,28
Star Wars Ep. II: Attack of the Clones,2002,6,13,5,1574248,29
Star Wars Ep. II: Attack of the Clones,2002,6,14,6,2409444,30
Star Wars Ep. II: Attack of the Clones,2002,6,15,7,3720291,31
Star Wars Ep. II: Attack of the Clones,2002,6,16,1,3308872,32
Star Wars Ep. II: Attack of the Clones,2002,6,17,2,1009946,33
Star Wars Ep. II: Attack of the Clones,2002,6,18,3,1028620,34
Star Wars Ep. II: Attack of the Clones,2002,6,19,4,960783,35
Star Wars Ep. II: Attack of the Clones,2002,6,20,5,925857,36
Star Wars Ep. II: Attack of the Clones,2002,6,21,6,1395286,37
Star Wars Ep. II: Attack of the Clones,2002,6,22,7,2107463,38
Star Wars Ep. II: Attack of the Clones,2002,6,23,1,1648280,39
Star Wars Ep. II: Attack of the Clones,2002,6,24,2,661419,40
Star Wars Ep. II: Attack of the Clones,2002,6,25,3,702441,41
Star Wars Ep. II: Attack of the Clones,2002,6,26,4,691033,42
Star Wars Ep. II: Attack of the Clones,2002,6,27,5,701935,43
Star Wars Ep. II: Attack of the Clones,2002,6,28,6,982944,44
Star Wars Ep. II: Attack of the Clones,2002,6,29,7,1459332,45
Star Wars Ep. II: Attack of the Clones,2002,6,30,1,1226017,46
Star Wars Ep. II: Attack of the Clones,2002,7,1,2,654122,47
Star Wars Ep. II: Attack of the Clones,2002,7,2,3,621179,48
Star Wars Ep. II: Attack of the Clones,2002,7,3,4,623263,49
Star Wars Ep. II: Attack of the Clones,2002,7,4,5,685346,50
Star Wars Ep. II: Attack of the Clones,2002,7,5,6,833161,51
Star Wars Ep. II: Attack of the Clones,2002,7,6,7,900137,52
Star Wars Ep. II: Attack of the Clones,2002,7,7,1,717356,53
Star Wars Ep. II: Attack of the Clones,2002,7,8,2,286288,54
Star Wars Ep. II: Attack of the Clones,2002,7,9,3,325000,55
Star Wars Ep. II: Attack of the Clones,2002,7,10,4,309000,56
Star Wars Ep. II: Attack of the Clones,2002,7,11,5,318421,57
Star Wars Ep. II: Attack of the Clones,2002,7,12,6,337796,58
Star Wars Ep. II: Attack of the Clones,2002,7,13,7,528109,59
Star Wars Ep. II: Attack of the Clones,2002,7,14,1,415852,60
Star Wars Ep. II: Attack of the Clones,2002,7,15,2,179897,61
Star Wars Ep. II: Attack of the Clones,2002,7,16,3,205466,62
Star Wars Ep. II: Attack of the Clones,2002,7,17,4,191687,63
Star Wars Ep. II: Attack of the Clones,2002,7,18,5,206465,64
Star Wars Ep. II: Attack of the Clones,2002,7,19,6,283909,65
Star Wars Ep. II: Attack of the Clones,2002,7,20,7,408320,66
Star Wars Ep. II: Attack of the Clones,2002,7,21,1,328409,67
Star Wars Ep. II: Attack of the Clones,2002,7,22,2,145248,68
Star Wars Ep. II: Attack of the Clones,2002,7,23,3,158005,69
Star Wars Ep. II: Attack of the Clones,2002,7,24,4,142925,70
Star Wars Ep. II: Attack of the Clones,2002,7,25,5,137678,71
Star Wars Ep. II: Attack of the Clones,2002,7,26,6,210083,72
Star Wars Ep. II: Attack of the Clones,2002,7,27,7,316855,73
Star Wars Ep. II: Attack of the Clones,2002,7,28,1,244217,74
Star Wars Ep. II: Attack of the Clones,2002,7,29,2,113358,75
Star Wars Ep. II: Attack of the Clones,2002,7,30,3,132101,76
Star Wars Ep. II: Attack of the Clones,2002,7,31,4,126814,77
Star Wars Ep. II: Attack of the Clones,2002,8,1,5,131658,78
Star Wars Ep. II: Attack of the Clones,2002,8,2,6,171342,79
Star Wars Ep. II: Attack of the Clones,2002,8,3,7,246811,80
Star Wars Ep. II: Attack of the Clones,2002,8,4,1,206170,81
Star Wars Ep. II: Attack of the Clones,2002,8,9,6,99125,86
Star Wars Ep. II: Attack of the Clones,2002,8,10,7,142264,87
Star Wars Ep. II: Attack of the Clones,2002,8,11,1,105492,88
Star Wars Ep. II: Attack of the Clones,2002,8,16,6,96894,93
Star Wars Ep. II: Attack of the Clones,2002,8,17,7,137697,94
Star Wars Ep. II: Attack of the Clones,2002,8,18,1,91922,95
Star Wars Ep. II: Attack of the Clones,2002,8,23,6,90974,100
Star Wars Ep. II: Attack of the Clones,2002,8,24,7,136982,101
